,0,1
522,2020-04-15 12:26:13+00:00,"""The true death toll may be at least 15 percent higher, while the UK may face its 'deepest recession in 300 years'."" UK coronavirus toll could be far higher than previously shown @AJENews https://aje.io/ywxez #COVID19uk"
523,2020-04-15 12:19:00+00:00,"Britain sees nearly 13% contraction in 2020 #Britain's economy could shrink by 13% this year, the deepest recession in three centuries, according to #UK officials. "
524,2020-04-15 11:32:54+00:00,"The true death toll may be at least 15 percent higher, while the UK may face its 'deepest recession in 300 years' https://thevaultzmag.com/index.php/vaultz-daily-brief/the-uk-puts-a-mask-on-coronavirus-death-tolls #CoronaCrisisuk #CoronavirusLockdownUK"
525,2020-04-15 11:13:35+00:00,Coronavirus: the UK will face the worst recession in 400 years if lockdown continued until summer https://www.ebenews.erykon.com/2020/04/15/coronavirus-the-uk-will-face-the-worst-recession-in-400-years-if-lockdown-continued-until-summer/
526,2020-04-15 11:13:28+00:00,"1, China 1st fighting it. 2, UK uses appeasement policy. 3, US great economic recession. 4, Germany robs its neighbor countries. 5, Spreading in most countries of the world. 6, Japan stops its olympic. - Guess a historical event."
527,2020-04-15 11:11:31+00:00,"I've predicted recession; 14% drop in GDP and 8% rise in unemployment manifest systemic issues with the economy, trade and labour market. UK may find itself jumping out of 'fire into an inferno'. Would the Cabinet have the UK taxpayers' interests in mind? "
528,2020-04-15 11:08:12+00:00,"UK Growth Could Fall by 35% in 2020 A recent report suggests that the UK could face a record drop in growth this year. In fact, it is feared that this could be as much as a 35% decline by June. https://www.accesscm.co.uk/uk-growth-could-fall-35-2020 #uk #economy #recession #Covid19UK"
529,2020-04-15 11:07:49+00:00,"@RobinLyons1 ""the recession will create a huge inter-general wealth shift as property prices fall (hence older investors lose; younger buyers gain). However, younger generations will bear much of the cost of the crisis in future years"""
530,2020-04-15 11:01:15+00:00,"""Many countries are entering recession in the worst possible shape, with traditional levers already exhausted"""
531,2020-04-15 10:48:56+00:00,Oh yes ..don't forget Brexit is around the corner!!!! Is the UK heading for its biggest recession in a …: 
532,2020-04-15 10:39:34+00:00,"UK on course for deepest recession in three centuries and highest borrowing since the war, says Resolution Foundation http://dlvr.it/RTpnCC"
533,2020-04-15 10:34:43+00:00,"I read UK will have its worst recession in 300 years - pity they dont have colonies to exploit anymore, and lead a good life while allowing millions of uncivilised natives to die....such a shame....guess applies to all former colonisers..."
534,2020-04-15 10:20:37+00:00,"UK economy could shrink by the most in 300 years in 2020 and by 13% this year due to the government’s coronavirus shutdown, its deepest recession in 3 centuries, and public borrowing is set to surge to a post-World War II high https://www.reuters.com/article/us-health-coronavirus-britain-economy/uk-economy-could-shrink-by-the-most-in-300-years-in-2020-idUSKCN21W1EQ"
535,2020-04-15 10:17:22+00:00,We need to change almost everything in the UK for it to survive intact. The WM system simply doesn't work any more. That was my feeling before this crisis arose. Whether it's possible to enact the radical reforms necessary during a deep recession is another question.
536,2020-04-15 10:17:20+00:00,"1. In a recession expanding on EIS/SEIS rules alongside new incentives to re-accelerate the tech &amp; entrepreneurial ecosystem will result in jobs as capital flees the stock market 2. Decreeing UK pension funds must invest X% into venture funds as LPs, will help us compete with US"
537,2020-04-15 10:16:45+00:00,Big recession coming. I fear for UK racing. More horses will be sold to race in Australia &amp; Hong Kong where prize money is very good .
538,2020-04-15 10:13:23+00:00,2 million people could lose their jobs in UK as a result of a recession triggered by #Covid_19 #Lockdown. But today the Government gave formal approval to building High Speed rail 2 (#HS2) which is estimated to cost £106 billion. My view: Scrap HS 2. #Railways #Transport #StopHS2
539,2020-04-15 10:13:01+00:00,"Historic economic recession in the UK is looming... Good time to leave the EU block... Add to that brainless ""leadership""+xenophobia +nationalism.... "
540,2020-04-15 10:12:26+00:00,2 million people could lose their jobs in UK as a result of a recession triggered by the #Covid19Lockdown. But today the Government gave formal approval to building High Speed #Rail 2 (HS2) which is estimated to cost £106 billion. My view: Scrap HS 2. #Latest #LatestNews #StopHS2
541,2020-04-15 10:11:47+00:00,2 million people could lose their jobs in UK as a result of a recession triggered by the #COVID19UK lockdown. But today the Government gave formal approval to building High Speed #Rail 2 (#HS2) which is estimated to cost £106 billion. My view: Scrap HS 2. #Breaking #News #StopHS2
542,2020-04-15 10:10:46+00:00,2 million people could lose their jobs in UK as a result of a recession triggered by the #CoronaVirus lockdown. But today the Government gave formal approval to building High Speed Rail 2 (#HS2) which is estimated to cost £106 billion. My view: Scrap HS 2. #BreakingNews #StopHS2
543,2020-04-15 10:07:50+00:00,UK in for deepest recession in 300 years #Britain #CoronaVirus #COVID_19 #COVID19outbreak #IndiaFightsCoronavirus #CoronavirusPandemic
544,2020-04-15 10:05:07+00:00,"Looks like Ireland will weather the coming recession better than UK, if the UK OBR figures are correct. OBR preducts 35% shrinkage in UK economy. IMF predicts 6.8% negative growth in Republic. https://twitter.com/bbclaurak/status/1250095726522179587?s=19 https://jrnl.ie/5074565"
545,2020-04-15 09:56:51+00:00,"The plan by the Govt was a ""cull of the elderly and vulnerable, to save on benefits, pensions and state care"" by completely decimating the economy resulting in the worst recession the UK has had since WW2 and costing them billions. Sounds legit. "
546,2020-04-15 09:50:00+00:00,I’m no financial economic expert so can someone explain in plain terms if there is a recession due to #covid19 how that would be beneficial for the UK if we were not part of the EU #Brexit #Covid_19 #EuropeanUnion #UKGoverment
547,2020-04-15 09:43:40+00:00,Coronavirus: UK 'facing worst recession in 300 years' if lockdown lasts until summer. Well Done Tories. 
548,2020-04-15 09:42:58+00:00,『Is the UK heading for its biggest recession in a century?』大災害ブログ テンペスト(Catast…｜http://tempest-toki555.seesaa.net/article/474595542.html
549,2020-04-15 09:42:08+00:00,LO & BEHOLD? ONLY NOW? HAS UK GOV.+EVERY DEMOCRATIC GOV. REALISED THE HORRENDOUS PROBLEMS CORONA VIRUS IS CREATING 4 LEADING WORLD ECONOMIES (+EVERY OTHER ECONOMY) IN THE FORM OF RECESSION VIA SHRINKING EVERY COUNTRY'S ECONOMY 2 WHAT IS WAS 300 YEARS AGO
550,2020-04-15 09:41:28+00:00,"That is not a fact. The recession began in USA when some of their mortgage lenders went bust, bad lending, it then had massive effects on the UK. That is a fact."
551,2020-04-15 09:36:35+00:00,One thing we should certainly do is scrub the Brexit date of 31/12. UK economy was already in recession due to Brexit before virus started to affect it. If you want to see Tory lies at their best watch a rerun of the budget speech from just over a month ago and hear the cheers.
552,2020-04-15 09:27:25+00:00,"This will be the 2nd recession of my animation career. After the GFC, my career slowly crawled along in Australia. I always wanted work in the US, but ineligible for a green card because I'm from the UK. But some how I managed to survive. Lets see how this next one goes."
553,2020-04-15 09:16:15+00:00,Simple way out of the coming recession - get the multi nationals to pay tax on the profits they earn in the UK.
554,2020-04-15 08:48:52+00:00,Who listens to your ravings? It would be economic suicide a double whammy with significant destruction to the food supply Increase in unemployment Uk will announce recession shortly
555,2020-04-15 08:17:38+00:00,"UK's economy could shrink by 13% this year, its deepest recession in three centuries, as public borrowing is set to surge. The CYQ2 impact is slated to be a 35% contraction in economic output per OBR #COVID19 #coronavirus"
556,2020-04-15 08:15:15+00:00,Here we go...we are possibly facing the worst recession since the South Sea Bubble in 1709 and yet the UK govt are spending billions on a white elephant prestige project in England with no benefit EVER to the rest of the UK 
557,2020-04-15 08:04:58+00:00,UK economy on the brink: Millions face losing jobs in deepest recession for ‘300 years’ 
558,2020-04-15 08:03:48+00:00,UK 'facing worst recession in 300 years' if lockdown lasts until Summer. https://www.mirror.co.uk/news/politics/coronavirus-uk-facing-worst-recession-21868256.amp#click=https://t.co/uVnNNpfxao
559,2020-04-15 08:00:01+00:00,Will the #coronavirus pandemic cause the biggest recession in a century in the UK? On the #Daily podcast @DermotMurnaghan chats to @meadwayj &amp; @emmamrevell about the impact of #COVID19 on the global economy. Listen in full http://podfollow.com/skynewsdaily
560,2020-04-15 07:56:03+00:00,"UK on course for deepest recession in three centuries and highest borrowing since the war, says Resolution Foundation: Coronavirus is on course to deliver the biggest annual fall in GDP since the 1700s and the highest borrowing since the Second World… http://dlvr.it/RTpK1G"
561,2020-04-15 07:56:03+00:00,"UK on course for deepest recession in three centuries and highest borrowing since the war, says Resolution Foundation http://dlvr.it/RTpK0s"
562,2020-04-15 07:44:24+00:00,"The Office for Budget Responsibility (OBR) warns that the UK economy could contract by a record 35% by June. OBR chairman Robert Chote says this would mark the biggest decline “in living memory."" #CoronaCrisisuk #recession #riskmanagement"
563,2020-04-15 07:40:29+00:00,"Britain is in lockdown, with many companies shuttered and millions of people furloughed as the country heads for a deep recession. Most small UK companies have no pandemic insurance: watchdog "
564,2020-04-15 07:35:20+00:00,"The UK in the middle of a pandemic , the heats on the government for its puddle poor response . So what do we get at this most stressful time - a threat of massive job cuts and recession . Brilliant let’s stress people more , those who have lost loved ones too ."
565,2020-04-15 07:34:15+00:00,UK is on target to have the worst recession in 300 years!
566,2020-04-15 07:19:40+00:00,Agree: Govnmt heading towards hard deal Brexit in midst of C19 crisis &amp; biggest recession since 1930s &amp; plan to do deal with erratic US president who will only agree deal that benefits US. Suicidal stupidity. Need to stop &amp; rethink UK future in post C19 world 
567,2020-04-15 07:15:25+00:00,"Sitting in the morning sun, reflecting with a coffee, having had little human contact for weeks, I can't help thinking that @mrmacleod will have a lot to write and speak about... endings of UK in EU, Pandemic endings, ending lockdown, ending the recession that follows... #endings"
568,2020-04-15 07:13:36+00:00,..so Govnmt heading towards hard deal Brexit in midst of C19 crisis &amp; biggest recession since 1930s &amp; plan to do deal with erratic US president who will only agree deal benefits US. Suicidal stupidity. Need to stop &amp; rethink UK future in post C19 world 
569,2020-04-15 07:11:06+00:00,"Thousands more have died in the UK than government is reporting The true death toll may be at least 15 percent higher, while the UK may face its 'deepest recession in 300 years'."
570,2020-04-15 07:03:33+00:00,UK economy on the brink: Millions face losing jobs in deepest recession for '300 years' 
571,2020-04-15 07:00:48+00:00,Didn't you help to cause the last recession? dont your rich friends refuse to pay their taxes in this country? aren't those rich friends asking the uk to give them billions cos their profits have dropped? why arent you telling them to ask the countries they are based in for help
572,2020-04-15 06:18:44+00:00,"In the face of a Catastrophic Global recession, the UK government determines priorities "
573,2020-04-15 06:16:36+00:00,"Thousands more have died in the UK than government is reporting The true death toll may be at least 15 percent higher, while the UK may face its 'deepest recession in 300 years'. https://aje.io/ywxez"
574,2020-04-15 06:15:21+00:00,not a conversation for now if the UK open on June 1st obviously there will be a dent in the economy but nothing to signal a depression but it's the government that will force a recession to get there money back we are dealing with robbers and the media are the getaway driver's 
575,2020-04-15 06:00:59+00:00,Do people really think the the UK wouldn't be in a shocking recession after all this shit is over? 
576,2020-04-15 05:44:16+00:00,UK economy on the brink: Millions face losing jobs in deepest recession for '300 years' - https://balmeldir.blogspot.com/2020/04/uk-economy-on-brink-millions-face.html
577,2020-04-15 05:18:08+00:00,"#COVID19 global latest: - Trump halts @WHO funding: “So much death has been caused by their mistakes"" - Global cases near 2 million, deaths 125,000 - France 4th country to exceed 15,000 deaths - China starts human tests for 2 vaccines - UK facing deepest recession in 3 centuries"
578,2020-04-15 05:04:38+00:00,UK economy could shrink by 35%.... let that sink in.....Rishi Sunak warns of 'tough times to come' amid looming recession https://mol.im/a/8218341 via @MailOnline #Covid19 #UK #BorisJohnson
579,2020-04-15 04:13:53+00:00,"The true death toll may be at least 15 percent higher, while the UK may face its 'deepest recession in 300 years'. "
580,2020-04-15 03:58:42+00:00,UK economy on the brink: Millions face losing jobs in deepest recession for ‘300 years’ 
581,2020-04-15 03:50:40+00:00,UK coronavirus news: Millions to lose their jobs in deepest recession for 300 years | UK | News | http://Express.co.uk
582,2020-04-15 03:50:03+00:00,DAILY EXPRESS - UK #economy on the brink: Millions face losing jobs in deepest recession for '300 years' http://dlvr.it/RTnq0V
583,2020-04-15 03:31:22+00:00,"Since they are now warning of 'hard times ahead' and a possible severe recession perhaps people should start questioning this before it becomes normalised. Social Darwinists in gov are not much different to 1920s/30s Germany, UK &amp; US social Darwinists/eugenics supporters."
584,2020-04-15 02:41:51+00:00,"Chill, the uk is about to go into recession, I don’t want to steal money off people in this time of need"
585,2020-04-15 01:29:55+00:00,"It’s an excellent time to Brexit, everyone in the world will be in recession so the fault of the UKs double recession won’t be the Tory incompetence or Brexit it’ll be COVID19. As the UK takes longest to recover the Tories success will get them voted in again in 5 years."
586,2020-04-15 00:57:55+00:00,"We got headlines bidding for biggest shock value: Canada: ""IMF warns Great Lockdown recession will be worst in almost 100 years"" UK: ""Britain faces biggest economic shock in 300 years if coronavirus lockdown extends to summer"" Do I hear a 'worst in 1000 years'?"
587,2020-04-15 00:46:35+00:00,"Officially we have already left the EU and are in the transition period. Quite how the UK government can save the UK economy from catastrophe outside the EU during a major global recession is not clear. Brexit could not have happened at a worse time, so if you supported it ...."
588,2020-04-15 00:44:31+00:00,Prof @BallouxFrancois in UK Telegraph 17/3/20 makes Tory covid deaths v economy argument https://www.telegraph.co.uk/global-health/science-and-disease/economic-shutdown-could-kill-coronavirus-experts-warn/ The obvious difference is #covid_19 is a biological disease and poverty from economic recession is a political-moral disease. &gt; 
589,2020-04-14 22:59:04+00:00,"#World News: Thousands more have died in the UK than government is reporting The true death toll may be at least 15 percent higher, while the UK may face its 'deepest recession in 300 years'. @piczone_news"
590,2020-04-14 22:56:48+00:00,You are right about recession but that will be the whole of the UK for probably as you say the whole decade. That’s why in 2021 we will have a referendum and in my opinion will leave this time. There will be no logic staying in UK. No reason to stay in a demonstrably failed union
591,2020-04-14 22:13:36+00:00,"Shocking news. UK economy could shrink by 35% with 2m job losses due to #coronavirus. Yet incredibly #BorisJohnson still wants to get a bad Brexit deal this year, which will bring back the Great Recession to the UK with people starving in the street. "
592,2020-04-14 22:05:33+00:00,Wednesday's i: UK faces worst recession in a century - but should bounce back quickly #TomorrowsPapersToday
593,2020-04-14 22:03:16+00:00,Do you know how many people die/are put into misery during a recession? I can tell you it’s a whole load more than the current death toll in the UK.
594,2020-04-14 22:00:00+00:00,Will the #coronavirus pandemic cause the biggest recession in a century in the UK? On today's #Daily podcast @DermotMurnaghan chats to @meadwayj &amp; @emmamrevell about the impact of #COVID19 on the global economy. Listen in full http://podfollow.com/skynewsdaily
595,2020-04-14 21:59:46+00:00,"UK: the Office for Budget Responsibility is forecasting a deep recession, the worst in the whole history of capitalism https://www.ft.com/content/2c4b2ad9-6b7f-44a7-87ca-64475365ad96"
596,2020-04-14 21:32:26+00:00,Is the UK heading for its biggest recession in a century? https://youtu.be/iXaf4LQMGlY via @YouTube
597,2020-04-14 21:25:52+00:00,"They are getting paid to retain you ,100% in Germany as opposed to 80% in UK. Once that stops,... I know its changed...biggest recession in history on its way. Ps virgin airways are begging for cash"
598,2020-04-14 21:23:48+00:00,History is indeed in the making. The UK is to face its biggest recession since the 18th century. Not even WW1 and WW2 was able to beat what Brexit and COVID19 jointly does to Britain in 2020. 
599,2020-04-14 21:14:16+00:00,@BorisJohnson @patel4witham @Nigel_Farage @piersmorgan @afneil Are we going to accept this greedy &amp; calculated #ChinaVirus sneaky move To Let @KingSalman son @Prince___Salman in &amp; buy @NUFC for £350 million ? In uk recession cover up ? Morally wrong both ways Block it 
600,2020-04-14 21:12:23+00:00,"Scary figures tonight about UK - Economy recession could be 35% - 12,107 Coronavirus deaths - Unemployment to hit 10% with 2 million job losses - GDP plunge by third in second quarter of 2020 and by 13% for 2020 as a whole - Living standards to be worse than 2008 financial crisis"
601,2020-04-14 21:08:16+00:00,So are you saying that the UK will be the only country in the world to have this worst recession in a century ffs idiots
602,2020-04-14 21:05:47+00:00,The i Newspaper Wednesday: UK faces worst recession in a century - but should bounce back quickly. 
603,2020-04-14 20:59:24+00:00,Wednesday’s i: “UK faces worst recession in a century - but should bounce back quickly” #BBCPapers #TomorrowsPapersToday (via @AllieHBNews)
604,2020-04-14 20:36:01+00:00,Wednesday's front page: UK faces worst recession in a century - but should bounce back quickly #TomorrowsPapersToday
605,2020-04-14 20:21:03+00:00,Is the UK heading for its biggest recession in a century? https://youtu.be/iXaf4LQMGlY via @YouTube
606,2020-04-14 20:19:56+00:00,Wednesday’s i - “UK faces worst recession in a century - but should bounce back quickly” #BBCPapers #TomorrowsPapersToday
607,2020-04-14 20:19:45+00:00,"As a result of the 2008 recession suicide rates increased in the UK, accounting for over 1,000 friends and family in England gone too soon. If people wanna start acting out this “be kind” stuff rather than just tweeting it, now would be a very good time. "
608,2020-04-14 20:18:20+00:00,UK faces worst recession in a century - but should bounce back quickly. Wednesday’s ⁦@theipaper⁩ front page #tomorrowspaperstoday #bbcpapers #skypapers #coronavirus #recession 
609,2020-04-14 20:16:42+00:00,UK facing deepest recession since 1709: what happened in 1709 anyone? 
610,2020-04-14 20:12:14+00:00,6m died in the great depression genius We are not talking about recession anymore
611,2020-04-14 20:00:01+00:00,Will the #coronavirus pandemic cause the biggest recession in a century in the UK? On today's #Daily podcast @DermotMurnaghan chats to @meadwayj &amp; @emmamrevell about the impact of #COVID19 on the global economy. Listen in full http://podfollow.com/skynewsdaily
612,2020-04-14 19:40:35+00:00,"Indeed, and I'm struck by the masculine language of 'victory' in the UK. Meanwhile, most of those caring for the sick are women, and those who will suffer most from recession will be women. It is a strong disconnect in the UK. "
613,2020-04-14 19:26:55+00:00,"We were in recession due to Brexit before the effect of the virus. Your lunatic conservative party are still intent on 31/12 Brexit, your free trade model is dead, the US/EU/China will be repairing their own economy with zero interest in wasting time on trade deals with the UK."
614,2020-04-14 19:21:57+00:00,"India's GDP forecast is 1.9 % in plus whereas USA, UK ,Italy and Spain hv Negative forecast which is less than zero and denotes recession. If @tehseenp doesn't know economics at least he should learn basic maths."
615,2020-04-14 19:01:05+00:00,Is the UK heading for its biggest recession in a century? Listen to Sky News' coronavirus podcast with Dermot Murnaghan -- Sky News
616,2020-04-14 18:53:37+00:00,"The solutions to the impending global recession must be radical and, crucially, forward-looking with: 1) Falls in tax revenues supplemented by wealth and land taxes on the super-rich and an extension of the Tech levy on multinational corporations’ UK revenues to wider sectors. "
617,2020-04-14 18:40:27+00:00,Brilliant.....not only is the UK tipped to have the highest number of #coronavirus fatalities in Europe the #imf predicts U.K.’s recession will be one of the worlds worst.
618,2020-04-14 18:23:05+00:00,"The UK will experience the worst recession in a century, with the economy shrinking by 35% and two million more becoming unemployed if the current coronavirus lockdown continues for three months. "
619,2020-04-14 17:58:15+00:00, As the toryBXP Johnson regime you voted in sees the UK response to covid approaching the worst of any EU country? As our economy is about to take a 33% recession? You still think binning our existing global trade dealing latest (by far) trade partnership is worth the punt?
620,2020-04-14 17:52:54+00:00,#BBCNews report is either pathetically poor or just spouting government line. How can you possibly have a long piece on future U.K. economy in face of huge recession &amp; not mention #Brexit once? “Sunak warns of 'tough times' for UK economy” 
621,2020-04-14 17:48:15+00:00,"The UK will experience the worst recession in a century, with the economy shrinking by 35% and two million more becoming unemployed if the current coronavirus lockdown continues for three months "
622,2020-04-14 17:17:17+00:00,Ok @RishiSunak and @AlokSharma_RDG can’t you see this isn’t working. Can’t you see we are in trouble. Can’t you see the #banks are not listening. This is it! What you do now will determine The length of the recession. Every other country has acted quicker than the UK.
623,2020-04-14 17:16:30+00:00,"'We are facing an unprecedented public health crisis in the immediate term, and a global economic recession in the medium term. Implementing an emergency universal basic income would support everyone, allowing the UK to weather this storm.' #Covid_19 #UBI"
624,2020-04-14 17:15:57+00:00,"'We are facing an unprecedented public health crisis in the immediate term, and a global economic recession in the medium term. Implementing an emergency universal basic income would support everyone, allowing the UK to weather this storm.' #Covid_19 https://platform.organise.org.uk/campaigns/emergency-universal-basic-income"
625,2020-04-14 17:12:54+00:00,"so when the world was in a recession everyone blamed labour for the uk shrink of the economy, i wonder if people will blame the tories as opposed to covid 19...doubt it x"
626,2020-04-14 17:08:23+00:00,"Better get used to the idea of a global recession. The UK government is projecting our economy is going to shrink by %35 by the summer, and we've only been on lockdown for 3 weeks. Worse than the two world wars. France is already in recession. I don't see how it can be avoided."
627,2020-04-14 16:47:32+00:00,"The UK never recovered from the last recession and now they're spending money they don't have.Sunak,next Prime Minister?Give me a break.He's worse than Gordon Brown/Tony Blair, and the penultimate Labour government back in the 70s who went cap in hand to the IMF to ask for money"
628,2020-04-14 16:35:24+00:00,Most people in the UK have been living through a recession since Thatcher. Exacerbated with the banks stealing everyone’s money.
629,2020-04-14 16:08:34+00:00,"The UK economy was destined for an inevitable recession within the next 12-18 months (due to Brexit) without even factoring in this current pandemic. I fear we could be looking at another lost decade here (if we’re lucky) Make no mistake, this is extremely worrying. For everyone."
630,2020-04-14 15:45:41+00:00,"No, the economy is not lives. The govt can support people if it chooses. No one has to die in a recession, it is a choice. Maybe have some compassion before you tell people to grow up."
631,2020-04-14 15:32:58+00:00,"Sorry I wasn’t clear, I fully anticipate this pandemic will lead to the most significant recession/depression in living memory. &amp; then politicians have a choice, there is enough money, but only if there is some redistribution. Otherwise there will be much suffering &amp; many deaths."
632,2020-04-14 15:26:34+00:00,UK economy missed being in recession in Oct 19 by a fraction of 1% I seem to recall....
633,2020-04-14 15:26:19+00:00,"If this only causes a recession we will be lucky but you are right a c5% loss in GDP can be managed. What I think you are missing is that this is going to see GDP fall by over 20%, perhaps 30%, unless we get going again before the Autumn. That is a different ballgame."
634,2020-04-14 15:25:15+00:00,Not easy at all. And so much time has already been wasted. The Gvt as yet seem unsure how to proceed. It’s worrying & disappointing in equal measure. Whatever they do now the chances are we are heading to the worst recession/depression in living memory.
635,2020-04-14 15:19:27+00:00,"Estimated 130,000 deaths in UK due to 2008 recession 6% GDP fall. 35% by June GDP fall due to Covid-19? Could cause up to 750,000 deaths. We need to discuss if this lockdown causes more deaths than @neil_ferguson's ""no controls"" does? #coronavirusuk"
636,2020-04-14 15:15:17+00:00,"booming is quite subjective, the economy grew but the average debt per person (like UK) is higher than it was in 2008, indicating an imminent recession. Failing - life expectancy of a G7 country should be high. Avg income should be high We enjoy a lot because of EU legislation"
637,2020-04-14 15:10:55+00:00,The IMF has just released a statement saying they think the UK and the rest of the major economies will be in recession due to Covid -19 ..... How much do they pay these people and how do I get a job there ... must have been hard work coming to that conclusion 
638,2020-04-14 14:46:51+00:00,"Lockdown is going to cause a gigantic global recession which will rumble on for years and years. When poverty increases, health and lifespan are always effected negatively. Right wing politics also increases in times of recession, not good for equality."
639,2020-04-14 14:38:09+00:00,You actually think.the whole world will not be in recession? I would actually say we will come out of it far better than nations that relies on manufacturing as previous recessions show. Also alot if UK has cont to provide services working from home.
640,2020-04-14 14:37:31+00:00,"Given Treasury's & IMF predictions for UK economy after a vote to Leave EU were woefully inaccurate I think the 17.9% jump in 2021 is a load of shite No one knows what consumers behaviours will be, could equal L shape depression not V shaped recession"
641,2020-04-14 14:28:44+00:00,Julia there is very little political backlash towards China in the UK media WHAT ABOUT USA? today ONS predicted a 35% fall UK GDP Q2 when all the thousands of deaths are reflected upon plus resulting deep recession There needs to be a co-ordinated action against China
642,2020-04-14 13:35:47+00:00,"He could easily say that it was his predecessor and he has had a think and is changing tack. But he hasn't, as he either still believes the lies HMRC spin or he believes that bankrupting 0000's in what will be a recession ahead of Brexit is really in the best interest of the UK"
643,2020-04-14 13:02:25+00:00,RT @PoliticsPollss: Britain's independent tax and spending watchdog has warned the coronavirus pandemic could trigger a record 35% drop in UK growth by June. Do you think Britain will go into a recession? #recession #unemployed #growth #money #economy #politics #BorisJohnson
644,2020-04-14 12:53:34+00:00,Think it’s a bad forecast for UK?.The EU which had already high unemployment in the southern States will probably not get any crucial Tourist revenues for the Foreseeable future. Add in the Germans who were already on the brink of recession and they look pretty fucked. 
645,2020-04-14 12:50:18+00:00,"#UKGDP #uk The treasury are warning a 35% decline in UK GDP. This would be the largest drop since the financial crash. As well as this, at least 10% unemployment is expected. We are surely heading to another recession. Let's hope this time the government refrains from austerity."
646,2020-04-14 12:34:35+00:00,"#UKlockdown has plunged the economy into a deep recession likely to leave a £220bn hole in the public finances, according to @OBR_UK (Office 4 Budget Responsibility) How long ago did we hear we could not afford £10bn/yr of #EU contribution? 22 years in 2 months. #TuesdayThoughts"
647,2020-04-14 12:27:10+00:00,"2021 will see the UK in a post-Covid recession, likely of epic proportions AND have left the EU transition with nowhere near enough preparations or trading deals in place. Hold tight people, it's going to be a bumpy ride!"
648,2020-04-14 12:26:12+00:00,UK was in a recession all through 2019 they just never used the word. Now its turning into a global depression far worse than ever before.
649,2020-04-14 12:24:18+00:00,"Given that the @OBR_UK is expecting GDP to recover in 2021 after a significant recession, but assuming higher levels of unemployment than pre-crisis. Doesn't this imply that they think Coronavirus will improve productivity? If so, how? https://obr.uk/coronavirus-reference-scenario/"
650,2020-04-14 12:24:07+00:00,Not anymore I would think In fact a good chance now of the EU breaking up under the strain of the Eurozone recession that's coming 
651,2020-04-14 12:21:27+00:00,Loving that Tumeric is trending in the UK. Huge Recession coming our way but as long as we can make a chicken Balti we’ll plod along through it all! 
652,2020-04-14 12:13:20+00:00,Is that stupid corporate debt was seen as a major risk to a global recession at Christmas before that in Britain there was weakness in the housing sector to do with rentals in the States and Europe sub prime car lending was a risk. London property prices have been falling.
653,2020-04-14 12:12:46+00:00,UK economy was faltering even in February before the outbreak has spread here. Brexit forecasts for no-deal were that we would consistently have lower growth . WTO Brexit means consistently lower growth on top of the biggest recession in history. i.e effects will compound
654,2020-04-14 11:53:22+00:00,It surprises you that this will be a bigger drop that the recession in 2008? The small matter of ‘opening things up soon’ is that there’s a deadly virus that we don’t know how to combat right now. If we do that then we’ll lose significantly more lives.
655,2020-04-14 11:52:08+00:00,Britain's independent tax and spending watchdog has warned the coronavirus pandemic could trigger a record 35% drop in UK growth by June. Do you think Britain will go into a recession? #recession #unemployed #growth #money #economy #politics #BorisJohnson
656,2020-04-14 11:30:55+00:00,"This was actually my point, unfortunately ironic tone doesn’t come across in text. Ultimately the uk tax payer will have to cough up for this wedding, be it for policing or the actual wedding. The economic impact from this crisis will cause a recession I am acutely aware of that!"
657,2020-04-14 10:56:14+00:00,UK has already about the lowest state pension in Europe. Austerity policies like this aimed at cutting spending will just worsen the recession and do nothing to reduce debt burden. This kind of intergenerational thinking is deeply flawed. Just look at past ten years experience.
658,2020-04-14 10:41:21+00:00,"UK lockdown, 3 weeks in: Gays can't stop making banana bread People can run 5k &amp; do c.10 press ups Prolifict renal failure People beyond thirsty Subprime mail order debt is likely cause of next recession Over 50s panicking about 5G + ranting in local facebook groups"
659,2020-04-14 09:59:54+00:00,Did he order any PPE at the beginning of Feb? Were we well stocked with PPE by the beginning of March? Or did you think Boris was too busy sorting the floods in Feb? Well actually no he ignored them too. And the 2 quarters of economic recession? Also ignored. Part-time PM?
660,2020-04-14 09:51:27+00:00,'Coronavirus recession' hides brexit realities and damages. The 'UK economy' will be an isolated one in a post-covid world where every country and trade block will increasingly tend to have more self-reliant industries and supply chains. UK is done as a 'player' in that world.
661,2020-04-14 09:11:03+00:00,"Scab labour , experience my arse, just cheap, no wonder the UK want out, business always make money in recession, the ' sure aren't you lucky to have a job ' brigade"
662,2020-04-14 09:10:44+00:00,"The UK needs to exploit the EU as a market and not act as an equal partner. To save guard native British citizens from recession, EU nationals can pay 50% tax. They can go and go and find work in Spain or Italy. This way the EU can reduce burden on the UK"
663,2020-04-14 09:04:07+00:00,"And France by 38% (reported on BBC today). What is your point? We are in a global recession - it will be difficult, markets will have to diverge &amp; flexibility will be key (UK) The EU’s continued rigidity will be the Eurozone’s handcuffs."
664,2020-04-14 09:00:04+00:00,it still has the potential to be total shambles and waste of time and money. in reality any negative effects will be eclipsed by the recession coming - glass empty and dry
665,2020-04-14 07:56:53+00:00,"Three first is technically true in the US, but I don't think we had a proper recession in 2000/2001 in the UK. Previous recession was 90/91 US savings and loan/ERM."
666,2020-04-14 07:14:30+00:00,the UK will not only end up with the highest number of deaths but when its over we will have the biggest recession in the world
